Order_ID,Customer_ID,Order_Time,Day_of_Week,Weather_Condition,Temperature_C,Menu_Item,Category,Price,Delivery_Time_Minutes,Dine_In_or_Takeaway,Customer_Satisfaction_Rating,Total_Orders_Per_Hour,Staff_On_Duty,Table_Occupancy_Rate,Kitchen_Preparation_Time_Minutes,Total_Revenue,Peak_Hours,Promotions_Applied,Delivery_Platform_Used,Online_vs_Walkin,Holiday_or_Event
31515,15,2024-03-04 02:00:00,Monday,Cloudy,28,Burger,Dinner,42.14,29,Dine-in,1,20,12,82,29,328.43,No,Yes,Swiggy,Walk-in,No
31516,1181,2024-03-04 03:00:00,Monday,Cloudy,9,Coffee,Breakfast,12.96,34,Takeaway,3,14,10,84,5,204.82,No,No,UberEats,Walk-in,No
31517,1672,2024-03-04 04:00:00,Monday,Sunny,17,Burger,Lunch,33.23,44,Dine-in,1,9,14,63,11,153.39,No,No,UberEats,Walk-in,No
31518,1285,2024-03-04 05:00:00,Monday,Sunny,23,Salad,Beverage,31.11,48,Dine-in,5,11,14,65,23,290.84,No,No,UberEats,Walk-in,No
31519,1181,2024-03-04 06:00:00,Monday,Rainy,8,Pasta,Dessert,20.32,31,Takeaway,1,26,13,79,17,674.8,No,No,Swiggy,Walk-in,No
31520,47,2024-03-04 07:00:00,Monday,Sunny,28,Dessert,Dinner,28.27,44,Takeaway,1,28,14,68,8,476.41,No,No,Zomato,Online,No
31521,324,2024-03-04 08:00:00,Monday,Sunny,10,Dessert,Dinner,31.51,56,Takeaway,3,44,13,82,20,1020.64,Yes,No,Zomato,Online,No
31522,844,2024-03-04 09:00:00,Monday,Rainy,17,Coffee,Beverage,45.03,37,Dine-in,1,46,13,90,22,802.85,Yes,Yes,Zomato,Walk-in,No
31523,1709,2024-03-04 10:00:00,Monday,Sunny,33,Pizza,Breakfast,7.5,19,Dine-in,5,26,10,51,19,460.7,No,No,None,Walk-in,No
31524,130,2024-03-04 11:00:00,Monday,Rainy,9,Steak,Lunch,42.05,25,Dine-in,5,39,7,99,15,917.06,Yes,No,Swiggy,Walk-in,No
31525,1435,2024-03-04 12:00:00,Monday,Rainy,17,Dessert,Breakfast,49.11,58,Delivery,1,7,11,87,9,123.81,No,No,UberEats,Walk-in,No
31526,95,2024-03-04 13:00:00,Monday,Sunny,29,Dessert,Lunch,37.93,32,Dine-in,5,46,7,98,28,965.32,Yes,No,UberEats,Walk-in,Yes
31527,627,2024-03-04 14:00:00,Monday,Sunny,14,Sushi,Lunch,38.18,28,Dine-in,5,11,4,57,18,135.35,No,No,Zomato,Walk-in,No
31528,755,2024-03-04 15:00:00,Monday,Sunny,7,Salad,Dinner,14.81,10,Delivery,3,23,11,69,15,477.85,No,Yes,UberEats,Online,No
31529,1956,2024-03-04 16:00:00,Monday,Rainy,27,Coffee,Breakfast,28.54,10,Dine-in,2,46,6,52,22,1142.64,Yes,Yes,UberEats,Walk-in,No
31530,1316,2024-03-04 17:00:00,Monday,Sunny,29,Pizza,Lunch,36.77,55,Dine-in,2,12,9,70,12,333.21,No,No,UberEats,Walk-in,No
31531,794,2024-03-04 18:00:00,Monday,Snowy,31,Steak,Breakfast,32.1,35,Takeaway,4,27,3,50,13,349.52,No,No,None,Online,No
31532,1835,2024-03-04 19:00:00,Monday,Sunny,17,Steak,Dinner,22.33,43,Dine-in,2,24,3,70,16,437.14,No,Yes,UberEats,Walk-in,No
31533,1307,2024-03-04 20:00:00,Monday,Sunny,31,Pasta,Breakfast,47.31,11,Dine-in,1,37,5,99,25,729.78,Yes,No,Zomato,Online,No
31534,69,2024-03-04 21:00:00,Monday,Sunny,16,Burger,Breakfast,28.13,37,Takeaway,5,10,10,57,29,280.96,No,No,Swiggy,Walk-in,No
31535,1684,2024-03-04 22:00:00,Monday,Sunny,8,Coffee,Breakfast,48.64,29,Dine-in,2,19,6,51,28,287.82,No,No,UberEats,Walk-in,No
31536,11,2024-03-04 23:00:00,Monday,Sunny,14,Pasta,Beverage,30.37,51,Takeaway,3,9,4,72,22,119.82,No,No,None,Walk-in,No
31537,1278,2024-03-05 00:00:00,Tuesday,Sunny,30,Steak,Lunch,40.7,56,Delivery,4,18,9,90,15,230.94,No,Yes,Zomato,Online,No
31538,1866,2024-03-05 01:00:00,Tuesday,Sunny,7,Pasta,Lunch,38.39,36,Delivery,1,13,13,60,9,170.27,No,Yes,Swiggy,Online,No
31539,872,2024-03-05 02:00:00,Tuesday,Sunny,21,Salad,Breakfast,34.74,37,Takeaway,2,30,12,65,29,821.71,No,No,UberEats,Online,No
31540,550,2024-03-05 03:00:00,Tuesday,Sunny,13,Coffee,Breakfast,5.65,40,Dine-in,5,36,8,58,13,806.26,Yes,No,Swiggy,Online,No
31541,1158,2024-03-05 04:00:00,Tuesday,Rainy,33,Pizza,Dinner,8.48,56,Dine-in,3,35,10,98,12,644.51,Yes,Yes,UberEats,Walk-in,No
31542,712,2024-03-05 05:00:00,Tuesday,Sunny,5,Steak,Dinner,31.17,16,Dine-in,2,10,11,81,22,273.35,No,No,Zomato,Online,No
31543,23,2024-03-05 06:00:00,Tuesday,Sunny,22,Coffee,Lunch,46.03,17,Dine-in,5,5,7,96,26,79.8,No,No,Zomato,Walk-in,No
31544,815,2024-03-05 07:00:00,Tuesday,Snowy,13,Dessert,Dinner,32.05,41,Dine-in,2,23,3,88,21,656.82,No,No,UberEats,Online,No
31545,346,2024-03-05 08:00:00,Tuesday,Sunny,25,Salad,Beverage,15.62,20,Dine-in,1,19,2,85,17,478.37,No,No,Zomato,Walk-in,No
31546,302,2024-03-05 09:00:00,Tuesday,Rainy,24,Pizza,Breakfast,19.41,57,Takeaway,4,38,6,72,27,395.64,Yes,No,Zomato,Walk-in,No
31547,363,2024-03-05 10:00:00,Tuesday,Sunny,29,Dessert,Dessert,33.04,35,Dine-in,5,23,13,96,10,442.81,No,No,UberEats,Walk-in,No
31548,396,2024-03-05 11:00:00,Tuesday,Sunny,13,Salad,Beverage,31.87,34,Takeaway,4,15,8,98,28,402.74,No,Yes,UberEats,Walk-in,No
31549,218,2024-03-05 12:00:00,Tuesday,Cloudy,6,Sushi,Breakfast,48.01,16,Dine-in,4,22,8,79,11,394.3,No,Yes,Zomato,Online,No
31550,141,2024-03-05 13:00:00,Tuesday,Sunny,23,Burger,Lunch,28.81,29,Delivery,3,28,3,59,6,832.8,No,No,UberEats,Walk-in,No
31551,1640,2024-03-05 14:00:00,Tuesday,Rainy,32,Dessert,Dinner,20.98,50,Takeaway,5,13,7,80,6,350.11,No,No,Zomato,Online,Yes
31552,958,2024-03-05 15:00:00,Tuesday,Sunny,20,Dessert,Breakfast,28.62,39,Dine-in,3,15,2,93,16,375.92,No,Yes,Swiggy,Walk-in,No
31553,1234,2024-03-05 16:00:00,Tuesday,Rainy,7,Burger,Dessert,40.38,10,Dine-in,4,47,13,75,6,597.38,Yes,Yes,Swiggy,Online,No
31554,985,2024-03-05 17:00:00,Tuesday,Snowy,20,Burger,Beverage,29.32,27,Takeaway,1,8,13,97,26,97.26,No,No,Swiggy,Online,Yes
31555,993,2024-03-05 18:00:00,Tuesday,Sunny,25,Sushi,Dessert,19.67,17,Dine-in,1,22,2,88,28,502.12,No,Yes,Swiggy,Walk-in,No
31556,1647,2024-03-05 19:00:00,Tuesday,Snowy,17,Steak,Dinner,20.24,38,Dine-in,2,48,3,91,5,1114.97,Yes,Yes,Zomato,Online,No
31557,1640,2024-03-05 20:00:00,Tuesday,Sunny,7,Steak,Dessert,39.06,49,Takeaway,2,27,6,79,6,349.66,No,No,Zomato,Online,No
31558,828,2024-03-05 21:00:00,Tuesday,Rainy,14,Sushi,Dinner,7.99,31,Dine-in,5,45,11,51,9,1218.57,Yes,No,UberEats,Online,No
31559,683,2024-03-05 22:00:00,Tuesday,Sunny,26,Burger,Dessert,17.36,41,Takeaway,1,41,11,78,29,1126.46,Yes,No,None,Walk-in,No
31560,1484,2024-03-05 23:00:00,Tuesday,Snowy,22,Burger,Dinner,11.89,49,Dine-in,4,5,3,81,15,91.66,No,No,None,Walk-in,No
31561,1004,2024-03-06 00:00:00,Wednesday,Sunny,10,Pizza,Dessert,47.51,23,Delivery,1,29,11,93,18,642.48,No,No,None,Online,No
31562,356,2024-03-06 01:00:00,Wednesday,Sunny,10,Pizza,Dinner,9.05,11,Dine-in,5,13,4,87,12,262.79,No,No,UberEats,Walk-in,No
31563,1008,2024-03-06 02:00:00,Wednesday,Snowy,22,Dessert,Lunch,39.12,44,Delivery,2,43,10,70,21,460.67,Yes,No,Swiggy,Walk-in,No
31564,1348,2024-03-06 03:00:00,Wednesday,Rainy,10,Pasta,Lunch,33.37,16,Dine-in,2,5,6,76,17,59.04,No,Yes,None,Walk-in,No
31565,1157,2024-03-06 04:00:00,Wednesday,Sunny,10,Dessert,Lunch,33.48,12,Takeaway,3,21,14,73,12,537.51,No,No,None,Walk-in,Yes
31566,888,2024-03-06 05:00:00,Wednesday,Sunny,26,Coffee,Dessert,39.35,24,Dine-in,2,7,4,83,19,138.36,No,No,None,Online,No
31567,1829,2024-03-06 06:00:00,Wednesday,Sunny,32,Coffee,Lunch,23.02,52,Takeaway,4,27,6,72,11,599.89,No,Yes,Swiggy,Online,No
31568,1864,2024-03-06 07:00:00,Wednesday,Sunny,17,Coffee,Dessert,23.03,43,Dine-in,5,5,4,63,19,111.29,No,Yes,UberEats,Online,No
31569,127,2024-03-06 08:00:00,Wednesday,Sunny,18,Salad,Lunch,17.99,31,Delivery,2,28,12,88,13,492.59,No,No,Zomato,Walk-in,No
31570,1130,2024-03-06 09:00:00,Wednesday,Rainy,25,Pizza,Dessert,31.9,27,Dine-in,2,17,6,54,18,180.0,No,No,UberEats,Walk-in,No
31571,1009,2024-03-06 10:00:00,Wednesday,Sunny,11,Pizza,Dessert,46.84,55,Dine-in,4,24,14,58,19,617.72,No,Yes,None,Online,No
31572,604,2024-03-06 11:00:00,Wednesday,Rainy,17,Pizza,Breakfast,46.58,27,Dine-in,2,24,11,94,15,464.85,No,No,UberEats,Walk-in,No
31573,1823,2024-03-06 12:00:00,Wednesday,Snowy,19,Pizza,Breakfast,36.63,43,Takeaway,4,16,7,96,8,204.45,No,No,UberEats,Walk-in,No
31574,1402,2024-03-06 13:00:00,Wednesday,Sunny,16,Dessert,Breakfast,45.78,45,Dine-in,2,21,12,86,18,218.85,No,No,UberEats,Walk-in,No
31575,1929,2024-03-06 14:00:00,Wednesday,Sunny,25,Sushi,Dessert,48.36,55,Takeaway,4,25,13,57,26,258.76,No,Yes,Zomato,Walk-in,No
31576,1014,2024-03-06 15:00:00,Wednesday,Sunny,31,Pasta,Dessert,40.78,48,Takeaway,2,44,10,56,19,469.35,Yes,No,Zomato,Walk-in,No
31577,51,2024-03-06 16:00:00,Wednesday,Sunny,5,Pizza,Dinner,23.35,56,Dine-in,5,28,3,79,8,366.81,No,No,Zomato,Walk-in,No
31578,1053,2024-03-06 17:00:00,Wednesday,Rainy,32,Steak,Beverage,26.75,47,Takeaway,3,34,4,61,18,497.4,Yes,No,UberEats,Walk-in,No
31579,1486,2024-03-06 18:00:00,Wednesday,Sunny,29,Salad,Dessert,46.91,46,Dine-in,3,27,7,69,8,403.46,No,Yes,Zomato,Walk-in,No
31580,1320,2024-03-06 19:00:00,Wednesday,Rainy,7,Coffee,Dessert,35.15,27,Dine-in,1,27,3,78,13,611.35,No,No,None,Online,No
31581,1321,2024-03-06 20:00:00,Wednesday,Sunny,22,Pizza,Breakfast,41.93,52,Takeaway,3,21,9,61,5,311.46,No,No,None,Walk-in,No
31582,1750,2024-03-06 21:00:00,Wednesday,Sunny,30,Sushi,Dessert,10.23,49,Dine-in,4,6,11,69,27,140.87,No,Yes,Zomato,Walk-in,No
31583,779,2024-03-06 22:00:00,Wednesday,Sunny,26,Steak,Dinner,13.73,38,Dine-in,4,46,8,71,12,1217.48,Yes,No,UberEats,Walk-in,No
31584,1431,2024-03-06 23:00:00,Wednesday,Sunny,12,Coffee,Dinner,20.48,21,Dine-in,3,28,2,95,19,495.48,No,No,None,Online,No
31585,1793,2024-03-07 00:00:00,Thursday,Sunny,6,Burger,Lunch,13.47,27,Takeaway,4,37,6,72,10,901.58,Yes,Yes,UberEats,Walk-in,No
31586,814,2024-03-07 01:00:00,Thursday,Sunny,8,Dessert,Beverage,45.79,40,Dine-in,5,49,6,97,5,592.05,Yes,Yes,None,Walk-in,No
31587,1637,2024-03-07 02:00:00,Thursday,Snowy,22,Burger,Dinner,14.76,24,Dine-in,4,48,2,94,10,794.81,Yes,No,UberEats,Online,No
31588,1429,2024-03-07 03:00:00,Thursday,Rainy,32,Coffee,Breakfast,30.07,49,Dine-in,5,19,7,75,24,449.4,No,No,None,Online,No
31589,1370,2024-03-07 04:00:00,Thursday,Sunny,32,Pasta,Dessert,8.85,39,Dine-in,5,36,3,94,18,1030.89,Yes,No,UberEats,Walk-in,No
31590,1646,2024-03-07 05:00:00,Thursday,Sunny,29,Burger,Beverage,11.97,45,Dine-in,5,46,4,96,12,1026.31,Yes,Yes,Zomato,Walk-in,No
31591,420,2024-03-07 06:00:00,Thursday,Sunny,30,Pizza,Beverage,16.13,37,Takeaway,2,38,6,92,11,656.52,Yes,Yes,Swiggy,Walk-in,No
31592,1206,2024-03-07 07:00:00,Thursday,Sunny,17,Coffee,Dinner,49.23,24,Dine-in,1,26,13,77,28,423.12,No,No,UberEats,Walk-in,No
31593,983,2024-03-07 08:00:00,Thursday,Sunny,19,Sushi,Beverage,40.87,52,Takeaway,4,35,7,89,20,624.08,Yes,No,Zomato,Walk-in,No
31594,825,2024-03-07 09:00:00,Thursday,Sunny,6,Pasta,Lunch,35.31,42,Dine-in,2,19,12,58,5,438.1,No,No,Zomato,Online,No
31595,1025,2024-03-07 10:00:00,Thursday,Sunny,14,Steak,Dinner,46.23,11,Dine-in,1,24,3,54,14,396.96,No,No,Zomato,Online,No
31596,1855,2024-03-07 11:00:00,Thursday,Sunny,6,Pizza,Beverage,48.03,17,Dine-in,2,46,5,51,16,892.4,Yes,No,UberEats,Walk-in,No
31597,1974,2024-03-07 12:00:00,Thursday,Sunny,34,Burger,Beverage,25.41,57,Dine-in,4,27,4,91,13,679.86,No,Yes,Swiggy,Online,No
31598,567,2024-03-07 13:00:00,Thursday,Sunny,33,Salad,Lunch,19.75,42,Dine-in,5,35,2,77,14,516.45,Yes,Yes,Zomato,Online,No
31599,371,2024-03-07 14:00:00,Thursday,Rainy,25,Dessert,Lunch,19.19,44,Delivery,2,6,5,62,14,145.98,No,No,UberEats,Online,No
31600,936,2024-03-07 15:00:00,Thursday,Sunny,16,Pizza,Breakfast,6.61,27,Dine-in,1,17,7,64,7,428.9,No,No,UberEats,Walk-in,No
31601,1935,2024-03-07 16:00:00,Thursday,Sunny,9,Salad,Dinner,17.58,35,Dine-in,1,46,11,63,6,1254.58,Yes,No,Swiggy,Walk-in,No
31602,661,2024-03-07 17:00:00,Thursday,Sunny,16,Steak,Dessert,20.98,57,Dine-in,1,36,8,92,13,377.19,Yes,Yes,UberEats,Walk-in,No
31603,1455,2024-03-07 18:00:00,Thursday,Snowy,27,Salad,Dinner,6.66,30,Delivery,2,20,7,95,21,245.5,No,No,Swiggy,Walk-in,No
31604,969,2024-03-07 19:00:00,Thursday,Snowy,5,Steak,Lunch,44.72,37,Dine-in,1,19,13,88,26,552.84,No,No,UberEats,Online,Yes
31605,1333,2024-03-07 20:00:00,Thursday,Rainy,32,Pasta,Breakfast,43.15,29,Dine-in,3,29,2,63,9,362.95,No,No,None,Walk-in,No
31606,1161,2024-03-07 21:00:00,Thursday,Sunny,6,Sushi,Dinner,16.32,54,Dine-in,1,16,6,52,16,316.12,No,Yes,UberEats,Walk-in,No
31607,202,2024-03-07 22:00:00,Thursday,Sunny,31,Burger,Dessert,41.12,29,Takeaway,1,32,6,59,8,426.85,Yes,Yes,Zomato,Walk-in,No
31608,1460,2024-03-07 23:00:00,Thursday,Rainy,20,Dessert,Dinner,40.83,13,Takeaway,2,45,7,87,14,1180.7,Yes,No,Swiggy,Walk-in,Yes
31609,313,2024-03-08 00:00:00,Friday,Sunny,31,Burger,Lunch,20.08,45,Takeaway,4,16,6,55,21,190.88,No,Yes,Swiggy,Walk-in,No
31610,117,2024-03-08 01:00:00,Friday,Sunny,26,Dessert,Dessert,36.37,43,Delivery,2,25,10,69,6,292.81,No,Yes,None,Online,No
31611,1690,2024-03-08 02:00:00,Friday,Snowy,6,Pizza,Dessert,18.04,54,Takeaway,2,16,7,84,24,321.51,No,No,None,Online,No
31612,937,2024-03-08 03:00:00,Friday,Sunny,20,Coffee,Dessert,8.16,22,Delivery,3,20,12,97,26,295.27,No,No,Swiggy,Online,No
31613,1827,2024-03-08 04:00:00,Friday,Sunny,24,Burger,Breakfast,27.72,40,Takeaway,4,14,10,92,10,325.24,No,No,Swiggy,Walk-in,No
31614,575,2024-03-08 05:00:00,Friday,Sunny,30,Pasta,Dessert,24.72,48,Dine-in,2,14,5,69,9,331.74,No,No,UberEats,Walk-in,No
31615,244,2024-03-08 06:00:00,Friday,Sunny,20,Burger,Breakfast,11.22,16,Dine-in,3,6,4,98,12,130.33,No,No,Zomato,Online,No
31616,537,2024-03-08 07:00:00,Friday,Sunny,10,Pizza,Breakfast,27.07,26,Takeaway,2,31,14,93,20,827.47,Yes,Yes,UberEats,Walk-in,No
31617,1626,2024-03-08 08:00:00,Friday,Rainy,17,Burger,Breakfast,47.72,51,Dine-in,3,34,7,52,7,814.2,Yes,No,Zomato,Walk-in,No
31618,75,2024-03-08 09:00:00,Friday,Rainy,16,Sushi,Dessert,37.91,21,Takeaway,5,37,2,53,13,508.76,Yes,No,UberEats,Walk-in,No
31619,1830,2024-03-08 10:00:00,Friday,Sunny,27,Steak,Breakfast,38.25,39,Delivery,1,20,11,60,8,231.36,No,No,Swiggy,Walk-in,Yes
31620,386,2024-03-08 11:00:00,Friday,Snowy,14,Salad,Dinner,39.09,57,Dine-in,1,14,6,90,5,349.37,No,No,Zomato,Walk-in,No
31621,1927,2024-03-08 12:00:00,Friday,Sunny,9,Salad,Beverage,38.51,43,Takeaway,2,19,3,80,10,471.21,No,No,UberEats,Online,Yes
31622,1234,2024-03-08 13:00:00,Friday,Sunny,12,Steak,Beverage,5.9,31,Dine-in,3,30,7,78,22,810.19,No,No,Zomato,Walk-in,No
31623,475,2024-03-08 14:00:00,Friday,Rainy,10,Salad,Beverage,46.61,30,Dine-in,5,19,4,87,8,266.89,No,No,Zomato,Online,No
31624,418,2024-03-08 15:00:00,Friday,Rainy,9,Sushi,Breakfast,42.36,18,Takeaway,1,10,14,69,16,144.63,No,Yes,Zomato,Walk-in,No
31625,347,2024-03-08 16:00:00,Friday,Rainy,24,Pasta,Dessert,17.36,21,Takeaway,2,21,10,73,18,452.2,No,No,UberEats,Walk-in,No
31626,1553,2024-03-08 17:00:00,Friday,Snowy,26,Pizza,Breakfast,29.87,26,Delivery,2,49,3,72,7,642.51,Yes,Yes,Swiggy,Online,No
31627,640,2024-03-08 18:00:00,Friday,Rainy,10,Sushi,Dinner,32.68,25,Takeaway,3,5,2,71,23,79.63,No,Yes,UberEats,Online,No
31628,939,2024-03-08 19:00:00,Friday,Snowy,26,Pizza,Dessert,10.94,14,Delivery,4,27,8,71,6,708.71,No,No,UberEats,Walk-in,No
31629,955,2024-03-08 20:00:00,Friday,Sunny,21,Pasta,Dinner,16.43,28,Takeaway,2,38,6,90,28,634.0,Yes,No,Zomato,Online,No
31630,876,2024-03-08 21:00:00,Friday,Rainy,10,Sushi,Dessert,6.05,37,Dine-in,5,39,2,69,6,398.84,Yes,No,Swiggy,Walk-in,No
31631,763,2024-03-08 22:00:00,Friday,Cloudy,21,Burger,Breakfast,43.88,26,Dine-in,5,47,6,95,21,1081.78,Yes,No,UberEats,Walk-in,No
31632,1203,2024-03-08 23:00:00,Friday,Rainy,9,Coffee,Lunch,6.12,31,Dine-in,4,29,5,87,9,394.74,No,Yes,Swiggy,Online,Yes
31633,1206,2024-03-09 00:00:00,Saturday,Sunny,27,Pasta,Dessert,19.34,44,Takeaway,5,5,2,97,5,69.58,No,No,UberEats,Online,No
31634,664,2024-03-09 01:00:00,Saturday,Sunny,21,Salad,Breakfast,8.52,58,Takeaway,3,29,9,99,20,299.59,No,Yes,UberEats,Walk-in,Yes
31635,25,2024-03-09 02:00:00,Saturday,Sunny,33,Sushi,Dessert,40.16,24,Delivery,2,42,5,90,10,905.55,Yes,No,UberEats,Walk-in,No
31636,1991,2024-03-09 03:00:00,Saturday,Sunny,21,Pasta,Dinner,46.62,28,Dine-in,3,20,11,56,9,424.76,No,No,Zomato,Online,No
31637,1204,2024-03-09 04:00:00,Saturday,Cloudy,33,Pasta,Beverage,30.33,56,Dine-in,4,45,8,73,16,536.79,Yes,Yes,Swiggy,Online,No
31638,710,2024-03-09 05:00:00,Saturday,Sunny,17,Sushi,Lunch,11.28,59,Dine-in,4,16,7,99,21,176.14,No,No,Zomato,Online,No
31639,1525,2024-03-09 06:00:00,Saturday,Sunny,26,Salad,Dinner,30.12,35,Takeaway,3,14,10,93,27,277.43,No,No,None,Walk-in,No
31640,1880,2024-03-09 07:00:00,Saturday,Cloudy,11,Steak,Dinner,39.67,53,Delivery,1,31,2,86,15,794.4,Yes,No,Zomato,Online,No
31641,1185,2024-03-09 08:00:00,Saturday,Sunny,26,Salad,Dessert,37.33,53,Dine-in,4,43,11,95,23,1250.22,Yes,No,UberEats,Walk-in,No
31642,177,2024-03-09 09:00:00,Saturday,Sunny,25,Pasta,Dinner,38.38,44,Dine-in,2,46,10,74,6,529.14,Yes,No,None,Online,No
31643,285,2024-03-09 10:00:00,Saturday,Sunny,10,Pizza,Lunch,17.56,52,Takeaway,4,11,9,63,29,265.8,No,No,None,Walk-in,No
31644,63,2024-03-09 11:00:00,Saturday,Rainy,33,Steak,Lunch,8.32,32,Dine-in,3,10,14,78,20,138.29,No,Yes,None,Walk-in,No
31645,1003,2024-03-09 12:00:00,Saturday,Sunny,18,Dessert,Dessert,11.7,19,Dine-in,3,49,13,52,23,523.3,Yes,No,UberEats,Online,No
31646,662,2024-03-09 13:00:00,Saturday,Cloudy,20,Steak,Breakfast,48.0,31,Takeaway,5,15,12,88,12,250.43,No,No,None,Online,No
31647,666,2024-03-09 14:00:00,Saturday,Sunny,7,Pasta,Breakfast,32.61,56,Dine-in,1,28,6,78,8,601.37,No,No,None,Walk-in,No
31648,156,2024-03-09 15:00:00,Saturday,Sunny,13,Sushi,Breakfast,37.76,20,Dine-in,3,44,4,65,10,969.19,Yes,No,None,Online,No
31649,1906,2024-03-09 16:00:00,Saturday,Sunny,19,Sushi,Lunch,45.46,35,Takeaway,5,29,11,70,28,318.54,No,No,Zomato,Walk-in,No
31650,1493,2024-03-09 17:00:00,Saturday,Rainy,25,Sushi,Breakfast,43.37,10,Dine-in,5,41,3,71,24,1170.79,Yes,No,UberEats,Online,No
31651,1073,2024-03-09 18:00:00,Saturday,Sunny,22,Salad,Dessert,14.83,45,Dine-in,2,7,10,70,7,77.64,No,No,UberEats,Walk-in,No
31652,967,2024-03-09 19:00:00,Saturday,Sunny,34,Burger,Beverage,7.61,30,Dine-in,5,8,14,71,13,114.75,No,No,Zomato,Walk-in,No
31653,849,2024-03-09 20:00:00,Saturday,Sunny,34,Sushi,Dessert,46.63,17,Dine-in,1,8,4,58,27,149.2,No,No,None,Online,No
31654,1108,2024-03-09 21:00:00,Saturday,Snowy,32,Sushi,Breakfast,49.18,29,Takeaway,2,45,5,72,29,1301.09,Yes,Yes,Zomato,Walk-in,No
31655,1385,2024-03-09 22:00:00,Saturday,Sunny,14,Steak,Beverage,30.53,54,Takeaway,3,5,7,98,23,149.12,No,No,Zomato,Walk-in,No
31656,689,2024-03-09 23:00:00,Saturday,Rainy,14,Pizza,Dinner,44.98,26,Dine-in,3,34,6,58,5,340.24,Yes,No,Zomato,Walk-in,Yes
31657,148,2024-03-10 00:00:00,Sunday,Snowy,27,Pizza,Dinner,15.43,24,Takeaway,5,19,7,99,7,275.32,No,No,Swiggy,Walk-in,No
31658,1654,2024-03-10 01:00:00,Sunday,Sunny,7,Pasta,Dessert,10.0,30,Dine-in,4,49,3,95,27,981.32,Yes,No,UberEats,Walk-in,No
31659,342,2024-03-10 02:00:00,Sunday,Sunny,5,Pasta,Dessert,27.49,10,Takeaway,1,35,6,81,5,836.08,Yes,Yes,Swiggy,Walk-in,No
31660,476,2024-03-10 03:00:00,Sunday,Sunny,7,Pasta,Dinner,41.5,12,Takeaway,1,41,5,85,19,948.53,Yes,Yes,Swiggy,Online,No
31661,1087,2024-03-10 04:00:00,Sunday,Sunny,29,Sushi,Lunch,34.46,40,Dine-in,5,9,14,96,9,135.27,No,No,Swiggy,Walk-in,No
31662,1725,2024-03-10 05:00:00,Sunday,Sunny,9,Pizza,Breakfast,33.68,40,Dine-in,1,47,2,85,20,655.66,Yes,No,Swiggy,Walk-in,No
31663,1384,2024-03-10 06:00:00,Sunday,Sunny,11,Pasta,Breakfast,5.79,30,Delivery,2,25,5,54,9,257.14,No,No,Zomato,Walk-in,No
31664,561,2024-03-10 07:00:00,Sunday,Sunny,7,Dessert,Dessert,19.29,32,Takeaway,5,39,12,75,23,1047.43,Yes,Yes,Zomato,Online,No
31665,327,2024-03-10 08:00:00,Sunday,Sunny,8,Pizza,Dinner,47.28,26,Delivery,4,8,3,53,16,140.61,No,No,UberEats,Online,No
31666,1793,2024-03-10 09:00:00,Sunday,Sunny,21,Sushi,Breakfast,11.04,31,Dine-in,3,11,8,73,17,300.15,No,No,Swiggy,Walk-in,No
31667,1760,2024-03-10 10:00:00,Sunday,Sunny,7,Steak,Dinner,37.69,31,Dine-in,1,33,8,90,12,543.65,Yes,No,UberEats,Walk-in,No
31668,1165,2024-03-10 11:00:00,Sunday,Rainy,27,Sushi,Dessert,39.17,45,Dine-in,3,40,6,92,21,1004.83,Yes,Yes,Zomato,Walk-in,Yes
31669,990,2024-03-10 12:00:00,Sunday,Cloudy,8,Pasta,Dinner,37.98,17,Dine-in,4,39,13,63,29,444.34,Yes,Yes,Swiggy,Online,Yes
31670,215,2024-03-10 13:00:00,Sunday,Snowy,6,Sushi,Lunch,49.52,56,Takeaway,4,36,2,76,16,944.24,Yes,Yes,UberEats,Walk-in,No
31671,435,2024-03-10 14:00:00,Sunday,Sunny,18,Sushi,Beverage,23.41,17,Delivery,2,46,2,61,18,1279.73,Yes,Yes,UberEats,Online,No
31672,1915,2024-03-10 15:00:00,Sunday,Sunny,9,Dessert,Dessert,35.7,23,Dine-in,4,15,12,67,15,229.46,No,No,Zomato,Walk-in,No
31673,952,2024-03-10 16:00:00,Sunday,Sunny,25,Pizza,Dinner,13.71,47,Dine-in,4,37,8,93,27,474.98,Yes,No,Swiggy,Walk-in,No
31674,723,2024-03-10 17:00:00,Sunday,Sunny,6,Burger,Dinner,22.99,33,Dine-in,1,45,11,58,5,626.53,Yes,No,Zomato,Online,No
31675,1342,2024-03-10 18:00:00,Sunday,Sunny,19,Dessert,Dinner,27.12,31,Dine-in,3,21,2,51,6,574.47,No,Yes,UberEats,Walk-in,No
31676,32,2024-03-10 19:00:00,Sunday,Rainy,15,Salad,Dessert,14.67,24,Takeaway,1,16,3,87,20,251.59,No,No,UberEats,Online,No
31677,670,2024-03-10 20:00:00,Sunday,Sunny,26,Dessert,Dessert,45.81,29,Delivery,1,5,5,81,6,73.14,No,No,UberEats,Online,No
31678,285,2024-03-10 21:00:00,Sunday,Sunny,14,Pasta,Dinner,37.23,36,Delivery,5,27,6,62,5,798.6,No,Yes,Zomato,Walk-in,Yes
31679,1329,2024-03-10 22:00:00,Sunday,Cloudy,24,Coffee,Beverage,17.77,37,Dine-in,5,11,12,96,5,257.4,No,Yes,UberEats,Online,Yes
